id,title,type,release_year,age_certification,genres,imdb_score,tmdb_score,stream
tm319236,The Perfect Husband,MOVIE,1993,,"['drama', 'european']",5.9,2.0,3
tm189236,Fugitive Nights: Danger in the Desert,MOVIE,1993,PG,"['action', 'thriller']",5.6,,3
tm117324,One of Her Own,MOVIE,1994,,['drama'],6.0,6.5,3
tm947048,Tributaries,MOVIE,1995,,"['drama', 'scifi']",6.4,,3
tm54991,Oruvan,MOVIE,1999,,['drama'],,5.0,3
tm189044,Miracle on Interstate 880,MOVIE,1993,,['drama'],5.9,5.5,3
tm8376,Mission of the Shark: The Saga of the U.S.S. Indianapolis,MOVIE,1991,,"['action', 'drama', 'history', 'war']",6.2,6.3,3
tm125219,Those Secrets,MOVIE,1992,,['drama'],5.3,4.0,3
tm350467,Boy Meets Girl,MOVIE,1998,,"['fantasy', 'romance', 'comedy']",5.4,,3
tm771230,The Last House on the Street,MOVIE,1993,,"['horror', 'comedy']",1.8,,3
tm5712,Write to Kill,MOVIE,1991,R,"['thriller', 'drama']",,5.7,3
tm126766,From the Files of Joseph Wambaugh: A Jury of One,MOVIE,1992,,"['crime', 'drama']",6.2,,3
tm59229,The Dark Angel: Psycho Kickboxer,MOVIE,1998,,['drama'],,4.7,3
tm241976,Kick of Death,MOVIE,1997,,"['action', 'crime']",7.2,,3
tm10428,Prem Qaidi,MOVIE,1991,,"['romance', 'action']",2.7,,3
tm9130,The Good Policeman,MOVIE,1991,,['drama'],4.2,,3
tm194889,Sin Bin,MOVIE,1994,,['drama'],,,3
tm190058,Cold Enough for Snow,MOVIE,1997,,"['comedy', 'drama']",7.3,6.3,3
tm306872,Loyal Opposition,MOVIE,1998,,"['thriller', 'drama', 'action']",3.1,2.0,3
tm756031,Tempest Eye,MOVIE,2000,,[],5.4,,3
tm21231,Utsab,MOVIE,2000,,"['drama', 'family']",7.8,5.8,3
tm26163,Sensitive New-Age Killer,MOVIE,2000,R,"['action', 'comedy', 'crime', 'drama']",5.3,6.3,3
tm331952,Bad Boy Blues,MOVIE,1996,,['drama'],,,3
tm7969,Christmas on Division Street,MOVIE,1991,,['drama'],6.8,6.3,3
tm8522,Tenderness,MOVIE,1991,,"['drama', 'european']",6.7,5.8,3
tm192473,Lovest,MOVIE,1997,,"['comedy', 'european']",5.0,1.0,3
tm254942,Budget Padmanabhan,MOVIE,2000,,"['comedy', 'drama']",6.3,5.8,3
tm771437,Poor Liza,MOVIE,2000,,['drama'],5.7,,3
tm319165,Rag and Bone,MOVIE,1998,,"['crime', 'drama', 'thriller']",4.7,2.0,3
tm766072,Summer in the Suburbs,MOVIE,2000,,"['crime', 'drama']",6.3,,3
tm795306,Staying Afloat,MOVIE,1993,,"['drama', 'crime']",5.6,,3
tm785002,Spirit Rider,MOVIE,1993,,"['drama', 'family']",6.7,6.0,3
tm127953,Gallagher: We Need a Hero,MOVIE,1992,,['comedy'],,,3
tm21087,Devil's Gold,MOVIE,2000,,"['drama', 'romance', 'action', 'crime']",6.0,4.8,3
tm424606,Gallagher's Sledge-O-Matic,MOVIE,2000,,['comedy'],,,3
tm81482,The Passion of the Christ,MOVIE,2004,R,['drama'],7.2,7.4,3
ts11,Downton Abbey,SHOW,2010,TV-14,"['drama', 'romance', 'european']",8.7,8.1,3
ts21483,How I Met Your Mother,SHOW,2005,TV-14,"['comedy', 'romance']",8.3,8.2,3
ts22280,House,SHOW,2004,TV-14,"['drama', 'comedy']",8.7,8.6,3
ts21608,Scrubs,SHOW,2001,TV-14,"['comedy', 'drama']",8.4,8.0,3
ts10620,Dexter,SHOW,2006,TV-MA,"['drama', 'thriller', 'crime']",8.7,8.2,3
tm50314,Shrek,MOVIE,2001,PG,"['fantasy', 'animation', 'comedy', 'family', 'romance']",7.9,7.7,3
ts8308,Community,SHOW,2009,TV-PG,['comedy'],8.5,8.0,3
tm34089,Mamma Mia!,MOVIE,2008,PG-13,"['romance', 'comedy', 'european']",6.4,7.0,3
ts20552,Party Down,SHOW,2009,TV-MA,"['comedy', 'drama']",8.3,7.6,3
tm30136,Pineapple Express,MOVIE,2008,R,"['comedy', 'action', 'crime']",6.9,6.6,3
ts21182,Psych,SHOW,2006,TV-PG,"['drama', 'comedy', 'crime']",8.4,7.8,3
tm154243,The Proposal,MOVIE,2009,PG-13,"['romance', 'comedy', 'drama']",6.7,7.1,3
tm27140,Apocalypto,MOVIE,2006,R,"['drama', 'thriller', 'action']",7.8,7.5,3
ts20307,Monk,SHOW,2002,TV-14,"['drama', 'comedy', 'crime']",8.0,7.9,3
tm85291,DodgeBall: A True Underdog Story,MOVIE,2004,PG-13,"['comedy', 'sport', 'european']",6.7,6.3,3
tm29815,Taken,MOVIE,2008,PG-13,"['thriller', 'action', 'crime', 'european']",7.8,7.4,3
tm2193,(500) Days of Summer,MOVIE,2009,PG-13,"['drama', 'comedy', 'romance']",7.7,7.3,3
tm176784,The Hitchhiker's Guide to the Galaxy,MOVIE,2005,PG,"['comedy', 'family', 'scifi', 'action']",6.7,6.7,3
tm136410,District 9,MOVIE,2009,R,"['scifi', 'thriller', 'action']",7.9,7.4,3
ts22265,Peppa Pig,SHOW,2004,TV-Y,"['animation', 'comedy', 'family']",6.3,6.7,3
tm89680,Shrek 2,MOVIE,2004,PG,"['fantasy', 'animation', 'comedy', 'family', 'romance']",7.3,7.2,3
ts32186,Sonic X,SHOW,2003,TV-Y7,"['action', 'drama', 'thriller', 'animation', 'comedy', 'fantasy', 'family', 'scifi']",6.1,7.5,3
tm104347,I Saw the Devil,MOVIE,2010,R,"['thriller', 'horror', 'action', 'crime', 'drama']",7.8,7.8,3
ts30470,The Kids in the Hall: Death Comes to Town,SHOW,2010,,"['comedy', 'horror']",7.4,6.1,3
tm89991,Sideways,MOVIE,2004,R,"['romance', 'comedy', 'drama']",7.5,7.1,3
tm48661,Pearl Harbor,MOVIE,2001,PG-13,"['romance', 'action', 'drama', 'history', 'war']",6.2,6.9,3
tm156145,Knowing,MOVIE,2009,PG-13,"['thriller', 'scifi', 'drama', 'action']",6.2,6.1,3
tm145587,Open Range,MOVIE,2003,R,"['western', 'action', 'drama', 'romance']",7.4,7.2,3
tm105329,Road to Perdition,MOVIE,2002,R,"['thriller', 'documentation', 'crime', 'drama']",7.7,7.4,3
ts10891,Eureka,SHOW,2006,TV-14,"['scifi', 'comedy', 'drama', 'romance']",7.9,7.8,3
ts20472,The Inbetweeners,SHOW,2008,TV-14,"['comedy', 'european']",8.4,7.7,3
tm111540,Sweet Home Alabama,MOVIE,2002,PG-13,"['romance', 'comedy']",6.2,6.4,3
tm52046,The Curious Case of Benjamin Button,MOVIE,2008,PG-13,"['fantasy', 'romance', 'drama']",7.8,7.6,3
ts2230,America's Next Top Model,SHOW,2003,TV-14,['reality'],5.6,5.3,3
tm28557,Crank,MOVIE,2006,R,"['thriller', 'crime', 'action', 'european']",6.9,6.6,3
tm85617,The Machinist,MOVIE,2004,R,"['thriller', 'european', 'drama']",7.7,7.5,3
ts31938,Garth Marenghi's Darkplace,SHOW,2004,TV-MA,"['scifi', 'action', 'horror', 'comedy', 'fantasy', 'european']",8.5,8.1,3
tm134019,Brothers,MOVIE,2009,R,"['drama', 'thriller', 'war', 'action', 'romance', 'european']",7.1,7.1,3
tm106952,Bubba Ho-tep,MOVIE,2002,R,"['thriller', 'comedy', 'fantasy', 'horror', 'western']",6.9,6.6,3
tm43271,Tell No One,MOVIE,2006,,"['thriller', 'european', 'crime', 'drama', 'romance']",7.5,7.3,3
tm130044,The Lovely Bones,MOVIE,2009,PG-13,"['drama', 'fantasy', 'thriller']",6.6,7.0,3
tm39380,Cashback,MOVIE,2006,R,"['drama', 'comedy', 'romance']",7.1,7.0,3
tm87957,She's Out of My League,MOVIE,2010,R,"['romance', 'comedy']",6.4,6.4,3
tm101914,The Fighter,MOVIE,2010,R,['drama'],,7.4,3
tm39944,The Guardian,MOVIE,2006,PG-13,"['drama', 'horror', 'thriller', 'romance', 'action']",4.2,7.1,3
tm53920,Dear Zachary: A Letter to a Son About His Father,MOVIE,2008,,"['documentation', 'crime', 'drama']",8.5,8.2,3
ts21197,Merlin,SHOW,2008,TV-PG,"['action', 'scifi', 'drama', 'fantasy', 'european']",7.9,7.9,3
tm143969,The Girl with the Dragon Tattoo,MOVIE,2009,R,"['thriller', 'european', 'crime', 'drama']",7.8,7.5,3
tm94303,Crash,MOVIE,2005,,"['drama', 'crime', 'thriller', 'european']",7.8,7.2,3
tm27526,Revolutionary Road,MOVIE,2008,R,"['romance', 'drama']",7.3,7.0,3
tm52316,Jeepers Creepers,MOVIE,2001,R,"['horror', 'thriller']",6.2,6.4,3
tm109137,Shrek Forever After,MOVIE,2010,PG,"['fantasy', 'comedy', 'family', 'romance', 'animation']",6.3,6.3,3
tm83260,Garden State,MOVIE,2004,R,"['drama', 'comedy', 'romance']",7.4,7.1,3
ts11540,Between Two Ferns with Zach Galifianakis,SHOW,2008,TV-14,['comedy'],8.4,7.6,3
tm132485,Under the Tuscan Sun,MOVIE,2003,PG-13,"['romance', 'drama', 'comedy']",6.7,6.8,3
tm54343,Ghost World,MOVIE,2001,R,"['drama', 'comedy', 'european']",7.3,7.2,3
tm137954,Black Dynamite,MOVIE,2009,R,"['action', 'comedy']",7.3,7.2,3
tm65052,Hitman,MOVIE,2007,R,"['thriller', 'drama', 'action', 'crime', 'european']",6.2,6.1,3
tm46993,Valkyrie,MOVIE,2008,PG-13,"['thriller', 'drama', 'history', 'war', 'european']",7.1,6.9,3
ts22065,Secret Diary of a Call Girl,SHOW,2007,TV-MA,"['drama', 'european']",7.4,7.0,3
tm28828,Bottle Shock,MOVIE,2008,PG-13,"['drama', 'comedy']",6.8,6.3,3
tm121026,We Were Soldiers,MOVIE,2002,R,"['action', 'drama', 'history', 'war']",7.1,7.1,3
tm139401,Out of Time,MOVIE,2003,R,"['thriller', 'drama', 'crime']",6.5,6.3,3
ts30508,Prisoners of War,SHOW,2010,,"['drama', 'thriller']",8.3,8.4,3
tm68104,The Poughkeepsie Tapes,MOVIE,2009,R,"['thriller', 'horror']",6.0,6.6,3
tm90219,Date Night,MOVIE,2010,PG-13,"['comedy', 'romance', 'thriller', 'crime']",6.3,6.1,3
ts15638,Elfen Lied,SHOW,2004,TV-MA,"['animation', 'horror', 'scifi', 'action', 'thriller', 'romance', 'comedy', 'drama']",8.0,8.5,3
tm36810,Planet of the Apes,MOVIE,2001,PG-13,"['scifi', 'thriller', 'action']",5.7,5.7,3
tm132013,"Legally Blonde 2: Red, White & Blonde",MOVIE,2003,PG-13,['comedy'],4.7,5.6,3
tm74464,Eagle vs Shark,MOVIE,2007,R,"['romance', 'comedy']",6.7,6.5,3
tm34871,Chocolate,MOVIE,2008,R,"['comedy', 'documentation', 'romance', 'drama', 'action']",8.8,7.4,3
tm39982,JCVD,MOVIE,2008,R,"['crime', 'european', 'drama', 'action', 'comedy']",7.1,6.6,3
tm50666,Hardball,MOVIE,2001,PG-13,"['drama', 'comedy', 'sport']",6.4,6.4,3
ts23620,Whitechapel,SHOW,2009,TV-MA,"['drama', 'thriller', 'crime', 'european']",7.9,7.5,3
ts21434,Rake,SHOW,2010,,"['drama', 'comedy']",8.5,7.7,3
tm156213,Paranormal Activity,MOVIE,2007,R,"['horror', 'thriller']",6.3,6.0,3
tm37117,The Bank Job,MOVIE,2008,R,"['thriller', 'crime', 'drama']",7.2,6.8,3
tm86617,13 Assassins,MOVIE,2010,R,"['drama', 'action']",7.5,7.3,3
tm93556,All Good Things,MOVIE,2010,R,"['thriller', 'drama', 'romance', 'crime']",6.3,6.1,3
tm90808,Four Lions,MOVIE,2010,R,"['comedy', 'drama', 'crime']",7.2,7.0,3
ts22285,Hustle,SHOW,2004,TV-14,"['drama', 'comedy', 'crime']",8.2,7.8,3
tm59586,George Carlin: It's Bad for Ya!,MOVIE,2008,R,"['comedy', 'documentation']",8.5,7.7,3
tm78761,Eden Log,MOVIE,2007,R,"['scifi', 'horror', 'thriller', 'european']",5.2,4.9,3
ts15745,Bad Girls Club,SHOW,2006,TV-14,"['reality', 'drama']",4.7,6.1,3
tm29208,Fearless,MOVIE,2006,,"['drama', 'sport', 'action']",7.6,7.5,3
ts20596,Ugly Betty,SHOW,2006,TV-PG,"['comedy', 'romance', 'drama']",6.6,6.1,3
tm119937,The Hot Chick,MOVIE,2002,PG-13,"['comedy', 'fantasy']",5.5,6.3,3
tm173352,London,MOVIE,2005,R,"['romance', 'drama']",6.4,5.9,3
tm172025,The World's Fastest Indian,MOVIE,2005,PG-13,"['drama', 'sport']",7.8,7.6,3
tm133367,Jeepers Creepers 2,MOVIE,2003,R,['horror'],5.6,6.1,3
tm148154,The Collector,MOVIE,2009,R,"['thriller', 'horror', 'action', 'crime']",6.3,6.6,3
tm161164,Flightplan,MOVIE,2005,PG-13,"['drama', 'thriller', 'action']",6.3,6.4,3
tm109861,24 Hour Party People,MOVIE,2002,R,"['comedy', 'drama', 'music', 'european']",7.3,7.0,3
tm118900,Windtalkers,MOVIE,2002,R,"['drama', 'action', 'war']",6.1,6.2,3
tm151385,The Ugly Truth,MOVIE,2009,R,"['comedy', 'romance']",6.4,6.5,3
tm146871,Ong Bak: Muay Thai Warrior,MOVIE,2003,R,"['thriller', 'action', 'crime']",7.1,7.1,3
tm52618,Pootie Tang,MOVIE,2001,PG-13,"['action', 'comedy']",5.2,5.0,3
tm80363,Saved!,MOVIE,2004,PG-13,"['comedy', 'drama', 'european']",6.7,6.4,3
tm135639,The Recruit,MOVIE,2003,PG-13,"['thriller', 'action', 'european']",6.6,6.3,3
ts22486,Gold Rush,SHOW,2010,TV-PG,['reality'],7.2,7.0,3
tm144583,The Girl Who Played with Fire,MOVIE,2009,R,"['drama', 'thriller', 'european', 'action', 'crime']",7.1,7.0,3
tm142888,Defendor,MOVIE,2009,R,"['drama', 'comedy', 'crime']",6.8,6.4,3
ts21489,Todd and the Book of Pure Evil,SHOW,2010,TV-MA,"['scifi', 'comedy', 'horror']",8.2,7.1,3
tm98815,The Way Back,MOVIE,2010,PG-13,"['drama', 'history', 'european']",7.3,7.0,3
ts30378,The Indian Doctor,SHOW,2010,,"['drama', 'comedy']",8.0,6.7,3
tm102234,Biutiful,MOVIE,2010,R,"['drama', 'european', 'romance']",7.4,7.2,3
ts8805,Dinosaur Train,SHOW,2009,TV-Y,"['animation', 'family']",6.5,6.9,3
tm168811,The Ring Two,MOVIE,2005,PG-13,"['horror', 'thriller']",5.4,5.7,3
tm79354,Saving Face,MOVIE,2004,R,"['comedy', 'drama', 'romance']",5.6,7.4,3
ts17993,8 out of 10 Cats,SHOW,2005,TV-PG,"['comedy', 'european']",7.7,7.4,3
ts25510,I Shouldn't Be Alive,SHOW,2005,TV-PG,"['documentation', 'drama', 'action', 'history']",8.4,7.3,3
tm101267,Tooth Fairy,MOVIE,2010,PG,"['fantasy', 'sport', 'comedy', 'family']",5.0,5.5,3
ts29606,Republic of Doyle,SHOW,2010,TV-14,"['drama', 'crime', 'comedy']",7.5,7.4,3
ts21706,H2O: Just Add Water,SHOW,2006,TV-PG,"['drama', 'scifi', 'fantasy', 'family']",7.2,7.8,3
tm129271,Paycheck,MOVIE,2003,PG-13,"['thriller', 'action', 'scifi']",6.3,6.2,3
tm23119,The Namesake,MOVIE,2006,PG-13,['drama'],7.5,6.7,3
tm24056,The Foot Fist Way,MOVIE,2006,R,['comedy'],6.2,5.9,3
tm152103,Carriers,MOVIE,2009,PG-13,"['horror', 'scifi', 'thriller', 'documentation', 'action', 'drama', 'european']",6.0,6.1,3
ts82184,Wallace & Gromit's Cracking Contraptions,SHOW,2002,TV-G,"['comedy', 'animation', 'family', 'european']",7.6,9.5,3
ts21615,Totally Spies!,SHOW,2001,TV-Y7,"['action', 'animation', 'comedy', 'family', 'scifi', 'european']",7.1,7.4,3
tm165227,"Yours, Mine & Ours",MOVIE,2005,PG,"['romance', 'comedy', 'family', 'fantasy']",5.4,6.1,3
ts31191,Murphy's Law,SHOW,2001,,"['drama', 'crime']",7.7,7.6,3
tm171643,Game 6,MOVIE,2006,R,"['drama', 'comedy', 'sport']",5.7,4.5,3
tm86924,Soul Plane,MOVIE,2004,R,"['romance', 'comedy']",4.5,5.3,3
tm88282,A League of Ordinary Gentlemen,MOVIE,2004,R,"['documentation', 'sport']",7.0,6.0,3
ts21533,The Only Way Is Essex,SHOW,2010,TV-MA,"['reality', 'action', 'european']",2.2,4.7,3
ts37799,Great British Menu,SHOW,2006,,"['reality', 'european']",7.3,7.7,3
tm116167,Spun,MOVIE,2002,R,"['crime', 'comedy', 'drama']",6.7,6.6,3
tm87000,Super Size Me,MOVIE,2004,PG-13,"['documentation', 'drama', 'comedy']",7.2,6.7,3
tm102693,180° South,MOVIE,2010,PG,"['drama', 'comedy', 'sport', 'documentation']",7.5,7.1,3
tm40382,The Groomsmen,MOVIE,2006,R,"['romance', 'drama', 'music', 'comedy']",6.1,5.4,3
ts21688,Boys Over Flowers,SHOW,2009,TV-14,"['comedy', 'drama', 'romance']",7.9,8.3,3
ts21485,Meerkat Manor,SHOW,2005,,"['drama', 'documentation']",8.3,7.9,3
tm90503,The Perfect Host,MOVIE,2010,R,"['thriller', 'drama', 'comedy', 'crime']",6.7,6.3,3
tm145000,I Love You Phillip Morris,MOVIE,2009,R,"['comedy', 'drama', 'crime', 'romance']",6.6,6.4,3
tm167544,Be Cool,MOVIE,2005,PG-13,"['comedy', 'crime', 'music', 'romance', 'drama']",5.6,5.4,3
ts22318,Winx Club,SHOW,2004,TV-G,"['action', 'comedy', 'family', 'fantasy', 'animation', 'thriller', 'european']",6.2,8.2,3
tm96019,The Spy Next Door,MOVIE,2010,PG,"['action', 'comedy', 'family']",5.4,5.8,3
tm152842,Dorian Gray,MOVIE,2009,R,"['fantasy', 'thriller', 'drama']",6.2,6.0,3
tm111292,Bloody Sunday,MOVIE,2002,R,"['drama', 'european', 'history', 'war']",7.6,7.3,3
ts25399,Packed to the Rafters,SHOW,2008,,"['drama', 'comedy', 'family', 'romance']",7.5,8.4,3
tm90716,Win a Date with Tad Hamilton!,MOVIE,2004,PG-13,"['romance', 'comedy']",5.6,5.7,3
ts44819,Look: The Series,SHOW,2010,,['drama'],7.0,6.3,3
ts26322,Toradora!,SHOW,2008,TV-14,"['animation', 'comedy', 'drama', 'romance']",8.0,8.5,3
ts15414,Dance Academy,SHOW,2010,TV-PG,"['drama', 'comedy', 'family', 'music', 'romance']",8.1,7.6,3
tm103710,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?),MOVIE,2010,,"['documentation', 'music']",7.6,7.5,3
tm149634,The Joneses,MOVIE,2009,R,"['drama', 'family', 'comedy']",6.4,6.1,3
tm129474,Tiptoes,MOVIE,2003,R,"['drama', 'romance', 'comedy']",4.3,4.1,3
tm80472,The Babysitters,MOVIE,2008,R,['drama'],5.6,5.9,3
tm82597,Lions for Lambs,MOVIE,2007,R,"['drama', 'crime', 'thriller', 'war']",6.2,6.0,3
tm81284,Pusher II,MOVIE,2004,,"['drama', 'thriller', 'crime', 'action', 'european']",7.3,7.2,3
tm152125,Case 39,MOVIE,2009,R,"['thriller', 'horror']",6.2,6.3,3
tm73749,The Warlords,MOVIE,2007,R,"['drama', 'war', 'action', 'history', 'romance']",7.0,6.7,3
ts13841,Deal or No Deal,SHOW,2005,,"['comedy', 'reality', 'family', 'european']",4.9,7.0,3
tm132766,Bringing Down the House,MOVIE,2003,PG-13,['comedy'],5.6,6.0,3
tm78425,Charlie Bartlett,MOVIE,2007,R,"['comedy', 'drama', 'romance']",6.9,6.7,3
ts33559,Shaun the Sheep,SHOW,2007,TV-G,"['animation', 'comedy', 'family', 'european']",8.0,7.9,3
tm143803,Serious Moonlight,MOVIE,2009,R,"['comedy', 'crime', 'romance']",5.3,5.1,3
tm29424,S&Man,MOVIE,2006,R,['horror'],5.6,4.7,3
ts12965,The Bernie Mac Show,SHOW,2001,TV-PG,"['comedy', 'drama', 'family']",7.1,6.4,3
ts24346,Victorian Farm,SHOW,2009,,"['documentation', 'history']",8.7,8.8,3
tm160444,Jesse Stone: Stone Cold,MOVIE,2005,R,"['thriller', 'crime', 'drama']",7.1,7.0,3
tm69719,Evangelion: 1.0 You Are (Not) Alone,MOVIE,2007,PG-13,"['drama', 'action', 'scifi', 'animation']",7.6,7.7,3
ts20870,Jeremiah,SHOW,2002,TV-G,"['action', 'drama', 'scifi']",7.0,6.9,3
ts47142,Ninja Scroll: The Series,SHOW,2003,TV-MA,"['scifi', 'animation', 'action', 'comedy', 'fantasy']",6.9,6.7,3
tm137160,I Capture the Castle,MOVIE,2003,R,"['drama', 'romance']",6.8,6.9,3
tm83042,The Band's Visit,MOVIE,2007,PG-13,"['comedy', 'drama', 'music', 'romance']",7.5,7.1,3
ts21494,The Triangle,SHOW,2005,TV-14,"['scifi', 'thriller', 'action', 'drama']",6.5,6.3,3
ts32321,Holby Blue,SHOW,2007,,"['drama', 'crime']",6.5,6.5,3
tm89698,The Perfect Game,MOVIE,2010,PG,"['drama', 'comedy', 'family', 'sport']",6.9,6.8,3
ts16264,Everest: Beyond the Limit,SHOW,2006,TV-PG,['documentation'],8.4,7.5,3
ts24041,Getting On,SHOW,2009,TV-MA,"['drama', 'comedy', 'european']",8.1,6.7,3
tm25679,Who Killed the Electric Car?,MOVIE,2006,PG,['documentation'],7.6,7.3,3
tm31354,The Ultimate Gift,MOVIE,2007,PG,"['drama', 'romance', 'family']",7.3,7.7,3
ts4091,Cyberchase,SHOW,2002,TV-Y,"['comedy', 'family', 'scifi', 'animation']",6.9,7.4,3
ts20553,Underbelly,SHOW,2008,,"['drama', 'action', 'crime', 'history', 'sport', 'comedy']",8.0,6.7,3
tm460666,The Diary of Anne Frank,MOVIE,2009,G,"['war', 'history', 'drama']",,8.3,3
tm171837,George Carlin: Life Is Worth Losing,MOVIE,2005,,"['comedy', 'documentation']",8.2,7.4,3
tm147221,Evangelion: 2.0 You Can (Not) Advance,MOVIE,2009,,"['scifi', 'animation', 'action', 'drama']",7.9,7.9,3
ts21513,Team Umizoomi,SHOW,2010,TV-Y,"['scifi', 'animation', 'family']",6.1,6.2,3
tm80801,Sleepover,MOVIE,2004,PG,"['comedy', 'family', 'romance']",5.2,6.0,3
tm50719,Sidewalks of New York,MOVIE,2001,R,"['comedy', 'drama', 'romance']",6.4,6.1,3
tm93044,The Reef,MOVIE,2010,R,"['horror', 'thriller', 'drama']",5.8,5.7,3
ts20526,The Game,SHOW,2006,TV-14,"['comedy', 'drama', 'sport', 'romance']",6.6,8.4,3
tm166759,Breakfast on Pluto,MOVIE,2005,R,"['drama', 'european', 'comedy']",7.2,7.2,3
tm79650,Dard Divorce,MOVIE,2007,,"['horror', 'european']",,4.1,3
tm35827,Static,MOVIE,2008,,['scifi'],,4.0,3
ts6166,Beauty and the Geek Australia,SHOW,2009,,['reality'],6.8,,3
tm144471,The Vanquisher,MOVIE,2009,R,"['thriller', 'action']",2.9,3.9,3
tm32932,Zombie Strippers!,MOVIE,2008,R,"['horror', 'comedy', 'scifi']",4.1,4.8,3
tm153881,Raging Phoenix,MOVIE,2009,R,"['thriller', 'action', 'romance']",6.0,6.4,3
tm34422,Mesrine: Killer Instinct,MOVIE,2008,R,"['thriller', 'crime', 'action', 'european', 'drama']",7.5,7.4,3
tm79786,Fat Albert,MOVIE,2004,PG,"['fantasy', 'comedy', 'family', 'romance', 'animation']",4.3,5.0,3
tm70854,Nobody,MOVIE,2007,,"['horror', 'thriller', 'scifi', 'crime']",4.4,4.9,3
tm171822,Pusher 3,MOVIE,2005,,"['crime', 'thriller', 'european', 'drama']",7.2,7.2,3
tm143436,Harry Brown,MOVIE,2009,R,"['thriller', 'action', 'crime', 'drama']",7.2,6.8,3
tm107917,Slackers,MOVIE,2002,R,"['romance', 'comedy']",5.3,5.2,3
tm106691,All or Nothing,MOVIE,2002,R,"['drama', 'european']",7.5,7.0,3
ts21600,The Secret Life of Us,SHOW,2001,,['drama'],7.6,5.0,3
tm33666,Elvira's Haunted Hills,MOVIE,2002,PG-13,"['horror', 'comedy']",5.6,5.4,3
ts12930,Beyblade: Metal Fusion,SHOW,2009,TV-14,"['animation', 'thriller', 'action', 'family', 'fantasy']",6.1,7.8,3
tm43898,No Man's Land,MOVIE,2001,R,"['drama', 'action', 'history', 'european', 'comedy', 'war', 'documentation']",7.9,7.6,3
tm96305,22 Bullets,MOVIE,2010,,"['thriller', 'european', 'drama', 'action', 'crime']",6.7,6.6,3
tm116178,Lone Star State of Mind,MOVIE,2002,PG-13,"['comedy', 'crime']",6.0,5.5,3
tm84855,King Naresuan 1,MOVIE,2007,,"['drama', 'action', 'war', 'history']",6.8,5.9,3
tm107845,Brown Sugar,MOVIE,2002,PG-13,"['romance', 'comedy', 'drama', 'music', 'european']",6.4,6.7,3
tm23936,Exiled,MOVIE,2006,R,"['thriller', 'action', 'crime']",7.2,7.3,3
ts24110,Mr. Bean: The Animated Series,SHOW,2002,TV-G,"['comedy', 'family', 'animation', 'european']",6.9,6.8,3
ts21183,Sid the Science Kid,SHOW,2008,TV-Y,"['animation', 'family', 'comedy']",5.4,5.9,3
tm104577,Freakonomics,MOVIE,2010,PG-13,['documentation'],6.3,6.2,3
tm120849,Rollerball,MOVIE,2002,PG-13,"['thriller', 'action', 'scifi', 'sport']",3.1,4.0,3
ts20593,Kenichi: The Mightiest Disciple,SHOW,2006,TV-PG,"['action', 'animation', 'comedy', 'romance']",8.1,8.5,3
tm41879,Spirit,MOVIE,2001,PG-13,"['horror', 'thriller', 'drama']",5.0,7.0,3
ts23273,Rose and Maloney,SHOW,2002,TV-14,"['drama', 'crime']",7.6,,3
tm28143,Shine a Light,MOVIE,2008,PG-13,"['documentation', 'music']",7.1,6.9,3
ts27459,The Legend of Bruce Lee,SHOW,2008,,"['action', 'drama']",7.0,5.8,3
tm90672,Hatchet II,MOVIE,2010,R,"['horror', 'thriller', 'action', 'comedy']",5.4,5.5,3
tm70842,I Could Never Be Your Woman,MOVIE,2007,PG-13,"['drama', 'romance', 'comedy']",6.0,5.9,3
ts35948,Wheeler Dealers,SHOW,2003,TV-PG,"['documentation', 'reality', 'european']",8.2,7.3,3
tm77944,Jonestown: Paradise Lost,MOVIE,2007,PG-13,"['documentation', 'history', 'drama']",7.2,6.9,3
tm93493,I Do (but I Don't),MOVIE,2004,,"['drama', 'romance', 'comedy']",5.5,5.4,3
tm147978,When You're Strange,MOVIE,2010,R,"['documentation', 'music']",7.6,7.4,3
ts17343,Always Greener,SHOW,2001,,"['drama', 'comedy']",7.9,,3
ts32764,WordWorld,SHOW,2007,TV-Y,"['animation', 'family']",6.6,7.0,3
ts29983,Joanna Lumley's Nile,SHOW,2010,,['documentation'],7.9,,3
tm39301,"Scotland, PA",MOVIE,2001,R,"['crime', 'comedy']",6.6,5.7,3
tm52958,Donkey Punch,MOVIE,2008,R,"['thriller', 'horror', 'crime', 'drama']",5.2,4.6,3
ts31754,Peep and the Big Wide World,SHOW,2004,TV-Y,"['animation', 'comedy', 'family']",7.9,7.9,3
ts21196,Ruby Gloom,SHOW,2006,TV-Y7,"['scifi', 'animation', 'comedy', 'family', 'horror']",7.7,7.8,3
tm150210,The Note II: Taking a Chance on Love,MOVIE,2009,,"['drama', 'comedy', 'romance']",5.7,3.3,3
tm81137,Grizzly Rage,MOVIE,2007,,"['thriller', 'horror', 'action']",2.6,4.1,3
tm94586,YellowBrickRoad,MOVIE,2010,R,"['thriller', 'horror']",4.7,4.7,3
tm55690,Pathology,MOVIE,2008,R,"['thriller', 'crime', 'horror']",5.9,5.6,3
tm147112,Merantau,MOVIE,2009,R,"['thriller', 'action', 'drama']",6.7,6.5,3
tm129793,Beautiful Kate,MOVIE,2009,R,['drama'],6.6,5.9,3
