sa_id,p_id,sa_netflix,sa_hulu,sa_primevid,sa_disney
14998,tm423197,0,0,1,0
14999,ts56728,0,0,1,0
15000,tm371764,0,0,1,0
15001,ts55991,0,0,1,0
15002,tm450729,0,0,1,0
15003,tm421036,0,0,1,0
15004,tm408641,0,0,1,0
15005,tm416887,0,0,1,0
15006,tm323816,0,0,1,0
15007,ts80421,0,0,1,0
15008,tm452028,0,0,1,0
15009,tm318398,0,0,1,0
15010,tm346325,0,0,1,0
15011,tm466591,0,0,1,0
15012,tm423362,0,0,1,0
15013,tm307835,0,0,1,0
15014,tm362312,0,0,1,0
15015,tm429408,0,0,1,0
15016,tm430578,0,0,1,0
15017,tm312850,0,0,1,0
15018,tm357300,0,0,1,0
15019,tm361044,0,0,1,0
15020,tm529285,0,0,1,0
15021,tm324675,0,0,1,0
15022,tm876060,0,0,1,0
15023,tm555731,0,0,1,0
15024,tm366591,0,0,1,0
15025,tm546008,0,0,1,0
15026,tm356229,0,0,1,0
15027,tm360424,0,0,1,0
15028,tm448634,0,0,1,0
15029,tm224927,0,0,1,0
15030,tm572455,0,0,1,0
15031,tm362088,0,0,1,0
15032,tm405354,0,0,1,0
15033,tm415532,0,0,1,0
15034,tm376336,0,0,1,0
15035,tm244304,0,0,1,0
15036,tm444602,0,0,1,0
15037,tm420723,0,0,1,0
15038,tm435200,0,0,1,0
15039,tm408079,0,0,1,0
15040,tm283907,0,0,1,0
15041,tm366078,0,0,1,0
15042,tm326963,0,0,1,0
15043,tm272040,0,0,1,0
15044,tm429293,0,0,1,0
15045,tm466723,0,0,1,0
15046,tm416610,0,0,1,0
15047,ts78981,0,0,1,0
15048,tm446339,0,0,1,0
15049,tm348725,0,0,1,0
15050,tm447938,0,0,1,0
15051,tm309049,0,0,1,0
15052,tm271096,0,0,1,0
15053,tm363069,0,0,1,0
15054,tm404401,0,0,1,0
15055,tm412098,0,0,1,0
15056,tm413115,0,0,1,0
15057,tm363355,0,0,1,0
15058,tm479729,0,0,1,0
15059,tm418053,0,0,1,0
15060,tm318383,0,0,1,0
15061,ts285007,0,0,1,0
15062,tm370048,0,0,1,0
15063,tm240828,0,0,1,0
15064,tm430102,0,0,1,0
15065,tm346747,0,0,1,0
15066,tm442572,0,0,1,0
15067,ts102921,0,0,1,0
15068,tm824640,0,0,1,0
15069,ts78448,0,0,1,0
15070,tm414861,0,0,1,0
15071,tm1093992,0,0,1,0
15072,tm317910,0,0,1,0
15073,tm423774,0,0,1,0
15074,ts82274,0,0,1,0
15075,tm818303,0,0,1,0
15076,tm477452,0,0,1,0
15077,tm497471,0,0,1,0
15078,tm369072,0,0,1,0
15079,tm366028,0,0,1,0
15080,ts80239,0,0,1,0
15081,tm323194,0,0,1,0
15082,tm477890,0,0,1,0
15083,tm416257,0,0,1,0
15084,tm428170,0,0,1,0
15085,tm476233,0,0,1,0
15086,ts58043,0,0,1,0
15087,tm531437,0,0,1,0
15088,tm443248,0,0,1,0
15089,tm323489,0,0,1,0
15090,tm516692,0,0,1,0
15091,tm371089,0,0,1,0
15092,tm422785,0,0,1,0
15093,tm324049,0,0,1,0
15094,tm436119,0,0,1,0
15095,tm247087,0,0,1,0
15096,tm480068,0,0,1,0
15097,tm291293,0,0,1,0
15098,tm921930,0,0,1,0
15099,tm361620,0,0,1,0
15100,ts120341,0,0,1,0
15101,tm364285,0,0,1,0
15102,tm423656,0,0,1,0
15103,tm551012,0,0,1,0
15104,tm361812,0,0,1,0
15105,tm428151,0,0,1,0
15106,tm419747,0,0,1,0
15107,tm822376,0,0,1,0
15108,tm276680,0,0,1,0
15109,tm436165,0,0,1,0
15110,tm289943,0,0,1,0
15111,tm1033489,0,0,1,0
15112,tm324376,0,0,1,0
15113,ts82380,0,0,1,0
15114,tm436551,0,0,1,0
15115,tm359222,0,0,1,0
15116,tm356055,0,0,1,0
15117,tm473930,0,0,1,0
15118,tm432241,0,0,1,0
15119,tm308216,0,0,1,0
15120,tm447113,0,0,1,0
15121,tm307791,0,0,1,0
15122,tm434554,0,0,1,0
15123,tm324599,0,0,1,0
15124,tm320585,0,0,1,0
15125,tm244303,0,0,1,0
15126,tm366968,0,0,1,0
15127,tm426194,0,0,1,0
15128,ts108300,0,0,1,0
15129,ts120722,0,0,1,0
15130,tm460917,0,0,1,0
15131,tm288226,0,0,1,0
15132,tm369434,0,0,1,0
15133,tm430766,0,0,1,0
15134,tm366094,0,0,1,0
15135,tm451171,0,0,1,0
15136,tm481937,0,0,1,0
15137,tm223130,0,0,1,0
15138,tm133338,0,0,1,0
15139,tm880083,0,0,1,0
15140,tm322820,0,0,1,0
15141,tm315332,0,0,1,0
15142,tm240824,0,0,1,0
15143,tm359746,0,0,1,0
15144,tm428185,0,0,1,0
15145,tm404944,0,0,1,0
15146,ts108992,0,0,1,0
15147,tm422497,0,0,1,0
15148,tm360342,0,0,1,0
15149,tm430315,0,0,1,0
15150,tm277379,0,0,1,0
15151,tm177226,0,0,1,0
15152,tm444971,0,0,1,0
15153,tm370035,0,0,1,0
15154,tm423810,0,0,1,0
15155,tm373877,0,0,1,0
15156,tm422312,0,0,1,0
15157,ts90224,0,0,1,0
15158,tm349713,0,0,1,0
15159,tm346038,0,0,1,0
15160,ts83241,0,0,1,0
15161,tm247596,0,0,1,0
15162,tm374994,0,0,1,0
15163,tm467716,0,0,1,0
15164,tm435969,0,0,1,0
15165,tm316228,0,0,1,0
15166,tm532646,0,0,1,0
15167,tm429759,0,0,1,0
15168,tm406037,0,0,1,0
15169,tm434786,0,0,1,0
15170,tm311531,0,0,1,0
15171,tm373736,0,0,1,0
15172,tm432901,0,0,1,0
15173,tm424950,0,0,1,0
15174,tm815913,0,0,1,0
15175,tm421449,0,0,1,0
15176,ts79019,0,0,1,0
15177,tm1136431,0,0,1,0
15178,tm344159,0,0,1,0
15179,ts118548,0,0,1,0
15180,tm324133,0,0,1,0
15181,tm321239,0,0,1,0
15182,ts119129,0,0,1,0
15183,tm856516,0,0,1,0
15184,tm537294,0,0,1,0
15185,tm412613,0,0,1,0
15186,tm325150,0,0,1,0
15187,tm320343,0,0,1,0
15188,ts89621,0,0,1,0
15189,tm376866,0,0,1,0
15190,tm367345,0,0,1,0
15191,ts56254,0,0,1,0
15192,tm370899,0,0,1,0
15193,tm467586,0,0,1,0
15194,tm372639,0,0,1,0
15195,ts224197,0,0,1,0
15196,tm324982,0,0,1,0
15197,tm317993,0,0,1,0
15198,tm1017083,0,0,1,0
15199,tm357394,0,0,1,0
15200,tm426095,0,0,1,0
15201,tm327770,0,0,1,0
15202,tm373584,0,0,1,0
15203,tm360519,0,0,1,0
15204,tm479316,0,0,1,0
15205,tm428305,0,0,1,0
15206,tm376243,0,0,1,0
15207,tm459561,0,0,1,0
15208,tm359693,0,0,1,0
15209,ts148398,0,0,1,0
15210,ts78989,0,0,1,0
15211,tm424129,0,0,1,0
15212,tm460593,0,0,1,0
15213,tm468377,0,0,1,0
15214,tm1033269,0,0,1,0
15215,tm320950,0,0,1,0
15216,tm420861,0,0,1,0
15217,tm556640,0,0,1,0
15218,tm558188,0,0,1,0
15219,tm331453,0,0,1,0
15220,tm446538,0,0,1,0
15221,tm293359,0,0,1,0
15222,tm357895,0,0,1,0
15223,tm421696,0,0,1,0
15224,ts120392,0,0,1,0
15225,tm424013,0,0,1,0
15226,tm480114,0,0,1,0
15227,tm351583,0,0,1,0
15228,tm357594,0,0,1,0
15229,ts110717,0,0,1,0
15230,tm556331,0,0,1,0
15231,ts56249,0,0,1,0
15232,tm1041407,0,0,1,0
15233,tm270484,0,0,1,0
15234,tm360830,0,0,1,0
15235,tm528925,0,0,1,0
15236,tm411971,0,0,1,0
15237,tm436038,0,0,1,0
15238,tm433523,0,0,1,0
15239,tm336256,0,0,1,0
15240,tm468113,0,0,1,0
15241,tm368295,0,0,1,0
15242,tm480213,0,0,1,0
15243,tm320877,0,0,1,0
15244,tm480723,0,0,1,0
15245,tm356745,0,0,1,0
15246,tm435900,0,0,1,0
15247,tm311499,0,0,1,0
15248,tm439004,0,0,1,0
15249,tm374732,0,0,1,0
15250,tm439304,0,0,1,0
15251,tm444825,0,0,1,0
15252,tm320825,0,0,1,0
15253,tm370679,0,0,1,0
15254,tm324805,0,0,1,0
15255,tm523556,0,0,1,0
15256,tm438528,0,0,1,0
15257,tm458500,0,0,1,0
15258,tm861171,0,0,1,0
15259,ts114514,0,0,1,0
15260,tm373283,0,0,1,0
15261,ts104665,0,0,1,0
15262,tm430622,0,0,1,0
15263,tm479276,0,0,1,0
15264,tm461113,0,0,1,0
15265,tm348376,0,0,1,0
15266,tm356270,0,0,1,0
15267,tm345225,0,0,1,0
15268,tm418028,0,0,1,0
15269,tm310215,0,0,1,0
15270,ts114503,0,0,1,0
15271,tm586386,0,0,1,0
15272,tm311657,0,0,1,0
15273,tm441707,0,0,1,0
15274,tm429602,0,0,1,0
15275,tm348745,0,0,1,0
15276,tm369829,0,0,1,0
15277,tm367180,0,0,1,0
15278,tm347911,0,0,1,0
15279,tm354622,0,0,1,0
15280,tm246353,0,0,1,0
15281,tm332254,0,0,1,0
15282,tm349238,0,0,1,0
15283,tm371825,0,0,1,0
15284,tm431888,0,0,1,0
15285,tm307976,0,0,1,0
15286,tm352316,0,0,1,0
15287,tm307780,0,0,1,0
15288,tm357077,0,0,1,0
15289,tm320945,0,0,1,0
15290,tm450835,0,0,1,0
15291,tm427747,0,0,1,0
15292,tm676908,0,0,1,0
15293,tm415915,0,0,1,0
15294,tm410876,0,0,1,0
15295,ts81547,0,0,1,0
15296,tm423083,0,0,1,0
15297,tm360390,0,0,1,0
15298,tm410542,0,0,1,0
15299,tm318718,0,0,1,0
15300,tm414891,0,0,1,0
15301,tm319648,0,0,1,0
15302,ts103625,0,0,1,0
15303,tm417598,0,0,1,0
15304,tm408425,0,0,1,0
15305,tm344915,0,0,1,0
15306,tm331706,0,0,1,0
15307,tm477260,0,0,1,0
15308,tm368790,0,0,1,0
15309,tm427287,0,0,1,0
15310,tm325923,0,0,1,0
15311,tm323784,0,0,1,0
15312,tm434127,0,0,1,0
15313,tm153835,0,0,1,0
15314,tm320552,0,0,1,0
15315,ts112213,0,0,1,0
15316,tm421366,0,0,1,0
15317,tm478344,0,0,1,0
15318,tm351276,0,0,1,0
15319,ts82819,0,0,1,0
15320,tm416588,0,0,1,0
15321,tm842437,0,0,1,0
15322,tm354397,0,0,1,0
15323,tm428195,0,0,1,0
15324,ts261568,0,0,1,0
15325,ts86952,0,0,1,0
15326,tm351231,0,0,1,0
15327,tm533002,0,0,1,0
15328,tm373868,0,0,1,0
15329,tm366916,0,0,1,0
15330,ts97576,0,0,1,0
15331,tm443740,0,0,1,0
15332,tm320179,0,0,1,0
15333,ts83015,0,0,1,0
15334,tm510032,0,0,1,0
15335,tm502958,0,0,1,0
15336,tm494845,0,0,1,0
15337,tm449013,0,0,1,0
15338,tm455395,0,0,1,0
15339,tm851476,0,0,1,0
15340,tm538791,0,0,1,0
15341,tm445095,0,0,1,0
15342,tm813387,0,0,1,0
15343,tm422677,0,0,1,0
15344,tm319560,0,0,1,0
15345,tm426341,0,0,1,0
15346,tm306737,0,0,1,0
15347,tm479614,0,0,1,0
15348,tm315406,0,0,1,0
15349,tm451426,0,0,1,0
15350,tm362049,0,0,1,0
15351,tm1045918,0,0,1,0
15352,tm432899,0,0,1,0
15353,tm931843,0,0,1,0
15354,ts79601,0,0,1,0
15355,tm368960,0,0,1,0
15356,tm439819,0,0,1,0
15357,tm510320,0,0,1,0
15358,tm411032,0,0,1,0
15359,tm360269,0,0,1,0
15360,tm985573,0,0,1,0
15361,tm354092,0,0,1,0
15362,tm428695,0,0,1,0
15363,tm349313,0,0,1,0
15364,tm369883,0,0,1,0
15365,tm403575,0,0,1,0
15366,tm528248,0,0,1,0
15367,tm325459,0,0,1,0
15368,ts105217,0,0,1,0
15369,tm441015,0,0,1,0
15370,tm347681,0,0,1,0
15371,tm1024860,0,0,1,0
15372,ts263383,0,0,1,0
15373,tm364923,0,0,1,0
15374,tm1114226,0,0,1,0
15375,tm325768,0,0,1,0
15376,tm324224,0,0,1,0
15377,tm483149,0,0,1,0
15378,ts90586,0,0,1,0
15379,tm466117,0,0,1,0
15380,tm417302,0,0,1,0
15381,tm920102,0,0,1,0
15382,tm492798,0,0,1,0
15383,tm373449,0,0,1,0
15384,tm463274,0,0,1,0
15385,tm541765,0,0,1,0
15386,tm496626,0,0,1,0
15387,tm466942,0,0,1,0
15388,tm364236,0,0,1,0
15389,ts76088,0,0,1,0
15390,tm412705,0,0,1,0
15391,tm459630,0,0,1,0
15392,tm417853,0,0,1,0
15393,tm438489,0,0,1,0
15394,tm1165924,0,0,1,0
15395,tm477842,0,0,1,0
15396,tm464510,0,0,1,0
15397,tm362303,0,0,1,0
15398,tm415944,0,0,1,0
15399,tm447744,0,0,1,0
15400,tm478177,0,0,1,0
15401,tm858966,0,0,1,0
15402,ts258310,0,0,1,0
15403,tm531390,0,0,1,0
15404,tm359564,0,0,1,0
15405,tm450027,0,0,1,0
15406,tm451206,0,0,1,0
15407,tm312623,0,0,1,0
15408,ts103639,0,0,1,0
15409,tm245452,0,0,1,0
15410,tm684442,0,0,1,0
15411,tm423636,0,0,1,0
15412,tm344036,0,0,1,0
15413,tm497440,0,0,1,0
15414,tm224052,0,0,1,0
15415,tm478100,0,0,1,0
15416,tm607123,0,0,1,0
15417,tm373872,0,0,1,0
15418,tm348368,0,0,1,0
15419,tm1111767,0,0,1,0
15420,tm350712,0,0,1,0
15421,tm355537,0,0,1,0
15422,tm530598,0,0,1,0
15423,tm372220,0,0,1,0
15424,tm428008,0,0,1,0
15425,tm446165,0,0,1,0
15426,tm480273,0,0,1,0
15427,tm370762,0,0,1,0
15428,tm994760,0,0,1,0
15429,tm449136,0,0,1,0
15430,tm891207,0,0,1,0
15431,tm420979,0,0,1,0
15432,tm509521,0,0,1,0
15433,tm308880,0,0,1,0
15434,tm434114,0,0,1,0
15435,tm1047435,0,0,1,0
15436,tm466248,0,0,1,0
15437,tm1036978,0,0,1,0
15438,tm327717,0,0,1,0
15439,tm326344,0,0,1,0
15440,tm373886,0,0,1,0
15441,tm417783,0,0,1,0
15442,tm445799,0,0,1,0
15443,tm362909,0,0,1,0
15444,tm431750,0,0,1,0
15445,tm534456,0,0,1,0
15446,tm406219,0,0,1,0
15447,tm446410,0,0,1,0
15448,tm449523,0,0,1,0
15449,tm459091,0,0,1,0
15450,tm305941,0,0,1,0
15451,tm478938,0,0,1,0
15452,ts86273,0,0,1,0
15453,tm886999,0,0,1,0
15454,tm309905,0,0,1,0
15455,tm422853,0,0,1,0
15456,tm460058,0,0,1,0
15457,tm414549,0,0,1,0
15458,tm482099,0,0,1,0
15459,tm371653,0,0,1,0
15460,tm371406,0,0,1,0
15461,tm322503,0,0,1,0
15462,tm321625,0,0,1,0
15463,tm428921,0,0,1,0
15464,tm450527,0,0,1,0
15465,tm215825,0,0,1,0
15466,tm469526,0,0,1,0
15467,tm490818,0,0,1,0
15468,tm356538,0,0,1,0
15469,tm421632,0,0,1,0
15470,tm441048,0,0,1,0
15471,tm364770,0,0,1,0
15472,tm532626,0,0,1,0
15473,tm433367,0,0,1,0
15474,tm423458,0,0,1,0
15475,tm328139,0,0,1,0
15476,tm454176,0,0,1,0
15477,tm417884,0,0,1,0
15478,tm323396,0,0,1,0
15479,tm361306,0,0,1,0
15480,tm525994,0,0,1,0
15481,tm366740,0,0,1,0
15482,tm515368,0,0,1,0
15483,tm477225,0,0,1,0
15484,tm309845,0,0,1,0
15485,tm430606,0,0,1,0
15486,tm242136,0,0,1,0
15487,tm433574,0,0,1,0
15488,tm318435,0,0,1,0
15489,tm966743,0,0,1,0
15490,tm324035,0,0,1,0
15491,tm463848,0,0,1,0
15492,tm481928,0,0,1,0
15493,tm960026,0,0,1,0
15494,tm452829,0,0,1,0
15495,tm491087,0,0,1,0
15496,ts84366,0,0,1,0
15497,tm519084,0,0,1,0
15498,tm340214,0,0,1,0
15499,tm464297,0,0,1,0
15500,tm372016,0,0,1,0
15501,tm515689,0,0,1,0
15502,tm473562,0,0,1,0
15503,tm364774,0,0,1,0
15504,tm324384,0,0,1,0
15505,tm360523,0,0,1,0
15506,tm516389,0,0,1,0
15507,tm466251,0,0,1,0
15508,tm881233,0,0,1,0
15509,tm819605,0,0,1,0
15510,tm323219,0,0,1,0
15511,tm434835,0,0,1,0
15512,tm424637,0,0,1,0
15513,tm360847,0,0,1,0
15514,tm433912,0,0,1,0
15515,tm360276,0,0,1,0
15516,tm478722,0,0,1,0
15517,tm367529,0,0,1,0
15518,tm327724,0,0,1,0
15519,tm322851,0,0,1,0
15520,tm1124469,0,0,1,0
15521,tm535782,0,0,1,0
15522,tm305786,0,0,1,0
15523,ts289673,0,0,1,0
15524,tm462773,0,0,1,0
15525,tm1124482,0,0,1,0
15526,tm425795,0,0,1,0
15527,tm887174,0,0,1,0
15528,ts57454,0,0,1,0
15529,ts110365,0,0,1,0
15530,tm335968,0,0,1,0
15531,tm476845,0,0,1,0
15532,ts96439,0,0,1,0
15533,tm348884,0,0,1,0
15534,tm408497,0,0,1,0
15535,tm545632,0,0,1,0
15536,tm428697,0,0,1,0
15537,tm340239,0,0,1,0
15538,tm540301,0,0,1,0
15539,ts104136,0,0,1,0
15540,ts112902,0,0,1,0
15541,tm955910,0,0,1,0
15542,tm325854,0,0,1,0
15543,ts236619,0,0,1,0
15544,tm428957,0,0,1,0
15545,tm408291,0,0,1,0
15546,tm503771,0,0,1,0
15547,tm837258,0,0,1,0
15548,tm441181,0,0,1,0
15549,ts118274,0,0,1,0
15550,tm423861,0,0,1,0
15551,ts84616,0,0,1,0
15552,tm893999,0,0,1,0
15553,tm306264,0,0,1,0
15554,tm452834,0,0,1,0
15555,tm443806,0,0,1,0
15556,tm366562,0,0,1,0
15557,ts142311,0,0,1,0
15558,tm525217,0,0,1,0
15559,tm498450,0,0,1,0
15560,tm325264,0,0,1,0
15561,tm300451,0,0,1,0
15562,tm515544,0,0,1,0
15563,tm1124473,0,0,1,0
15564,tm463085,0,0,1,0
15565,tm412047,0,0,1,0
15566,tm451955,0,0,1,0
15567,tm469313,0,0,1,0
15568,tm428382,0,0,1,0
15569,tm503813,0,0,1,0
15570,tm1117016,0,0,1,0
15571,tm376810,0,0,1,0
15572,tm417050,0,0,1,0
15573,tm426072,0,0,1,0
15574,tm363861,0,0,1,0
15575,tm448419,0,0,1,0
15576,tm433760,0,0,1,0
15577,ts105112,0,0,1,0
15578,tm362136,0,0,1,0
15579,tm535024,0,0,1,0
15580,tm480230,0,0,1,0
15581,tm435185,0,0,1,0
15582,ts119431,0,0,1,0
15583,ts116937,0,0,1,0
15584,ts115845,0,0,1,0
15585,tm199308,0,0,1,0
15586,tm447909,0,0,1,0
15587,tm349895,0,0,1,0
15588,tm409482,0,0,1,0
15589,tm352779,0,0,1,0
15590,ts111156,0,0,1,0
15591,tm351462,0,0,1,0
15592,tm233133,0,0,1,0
15593,tm1124480,0,0,1,0
15594,tm266716,0,0,1,0
15595,ts58029,0,0,1,0
15596,tm1017098,0,0,1,0
15597,tm365657,0,0,1,0
15598,tm1069443,0,0,1,0
15599,tm499012,0,0,1,0
15600,ts129852,0,0,1,0
15601,ts249366,0,0,1,0
15602,tm562030,0,0,1,0
15603,tm494697,0,0,1,0
15604,tm445431,0,0,1,0
15605,tm443467,0,0,1,0
15606,tm1176841,0,0,1,0
15607,tm519449,0,0,1,0
15608,tm1155700,0,0,1,0
15609,ts190637,0,0,1,0
15610,ts120157,0,0,1,0
15611,tm406746,0,0,1,0
15612,tm371046,0,0,1,0
15613,tm373970,0,0,1,0
15614,tm502136,0,0,1,0
15615,tm309632,0,0,1,0
15616,ts257902,0,0,1,0
15617,tm440114,0,0,1,0
15618,tm325777,0,0,1,0
15619,tm354728,0,0,1,0
15620,tm537366,0,0,1,0
15621,tm1065760,0,0,1,0
15622,tm1124465,0,0,1,0
15623,ts118734,0,0,1,0
15624,tm501665,0,0,1,0
15625,tm461674,0,0,1,0
15626,tm499174,0,0,1,0
15627,tm426759,0,0,1,0
15628,tm358911,0,0,1,0
15629,tm354054,0,0,1,0
15630,tm448550,0,0,1,0
15631,tm488832,0,0,1,0
15632,tm246068,0,0,1,0
15633,tm480059,0,0,1,0
15634,tm478238,0,0,1,0
15635,tm310372,0,0,1,0
15636,tm407912,0,0,1,0
15637,ts86261,0,0,1,0
15638,tm502150,0,0,1,0
15639,tm438220,0,0,1,0
15640,tm240818,0,0,1,0
15641,tm505384,0,0,1,0
15642,tm429047,0,0,1,0
15643,tm436407,0,0,1,0
15644,tm318163,0,0,1,0
15645,tm974429,0,0,1,0
15646,tm327302,0,0,1,0
15647,ts111637,0,0,1,0
15648,ts104491,0,0,1,0
15649,tm523041,0,0,1,0
15650,tm679969,0,0,1,0
15651,tm1124470,0,0,1,0
15652,tm317960,0,0,1,0
15653,tm423185,0,0,1,0
15654,tm437519,0,0,1,0
15655,tm356180,0,0,1,0
15656,tm508499,0,0,1,0
15657,tm1044076,0,0,1,0
15658,tm313361,0,0,1,0
15659,tm246328,0,0,1,0
15660,tm429951,0,0,1,0
15661,ts57513,0,0,1,0
15662,tm428581,0,0,1,0
15663,tm461613,0,0,1,0
15664,tm424439,0,0,1,0
15665,tm521424,0,0,1,0
15666,tm345343,0,0,1,0
15667,tm435843,0,0,1,0
15668,ts249464,0,0,1,0
15669,tm374139,0,0,1,0
15670,ts86600,0,0,1,0
15671,ts108549,0,0,1,0
15672,ts94023,0,0,1,0
15673,ts87870,0,0,1,0
15674,ts78125,0,0,1,0
15675,ts87778,0,0,1,0
15676,tm885716,0,0,1,0
15677,tm828258,0,0,1,0
15678,ts87959,0,0,1,0
15679,tm617100,0,0,1,0
15680,tm417973,0,0,1,0
15681,tm888347,0,0,1,0
15682,ts57328,0,0,1,0
15683,ts90311,0,0,1,0
15684,tm827850,0,0,1,0
15685,tm827107,0,0,1,0
15686,tm501312,0,0,1,0
15687,ts87958,0,0,1,0
15688,ts47256,0,0,1,0
15689,ts115157,0,0,1,0
15690,ts88118,0,0,1,0
15691,ts108389,0,0,1,0
15692,tm824211,0,0,1,0
15693,ts88545,0,0,1,0
15694,tm336036,0,0,1,0
15695,tm427335,0,0,1,0
15696,ts86396,0,0,1,0
15697,ts85747,0,0,1,0
15698,ts146916,0,0,1,0
15699,ts81216,0,0,1,0
15700,tm940849,0,0,1,0
15701,ts95378,0,0,1,0
15702,ts84637,0,0,1,0
15703,ts81219,0,0,1,0
15704,tm996488,0,0,1,0
15705,ts218144,0,0,1,0
15706,ts55221,0,0,1,0
15707,ts111122,0,0,1,0
15708,tm446225,0,0,1,0
15709,tm854164,0,0,1,0
15710,tm461939,0,0,1,0
15711,ts283298,0,0,1,0
15712,ts109710,0,0,1,0
15713,tm562587,0,0,1,0
15714,ts80485,0,0,1,0
15715,tm307077,0,0,1,0
15716,tm405360,0,0,1,0
15717,tm921693,0,0,1,0
15718,tm451749,0,0,1,0
15719,tm826492,0,0,1,0
15720,ts271783,0,0,1,0
15721,ts241248,0,0,1,0
15722,ts110155,0,0,1,0
15723,tm981372,0,0,1,0
15724,tm353416,0,0,1,0
15725,tm421132,0,0,1,0
15726,tm462104,0,0,1,0
15727,ts85213,0,0,1,0
15728,ts91113,0,0,1,0
15729,tm938209,0,0,1,0
15730,ts271996,0,0,1,0
15731,ts89628,0,0,1,0
15732,tm947765,0,0,1,0
15733,ts88162,0,0,1,0
15734,tm414380,0,0,1,0
15735,tm953915,0,0,1,0
15736,tm473452,0,0,1,0
15737,tm987966,0,0,1,0
15738,tm948790,0,0,1,0
15739,ts227387,0,0,1,0
15740,tm429008,0,0,1,0
15741,tm357692,0,0,1,0
15742,tm244155,0,0,1,0
15743,tm942538,0,0,1,0
15744,tm814977,0,0,1,0
15745,ts214857,0,0,1,0
15746,tm350086,0,0,1,0
15747,ts251370,0,0,1,0
15748,tm470205,0,0,1,0
15749,ts107127,0,0,1,0
15750,tm422681,0,0,1,0
15751,tm486029,0,0,1,0
15752,ts217979,0,0,1,0
15753,tm920310,0,0,1,0
15754,tm824104,0,0,1,0
15755,tm887148,0,0,1,0
15756,tm681305,0,0,1,0
15757,tm360066,0,0,1,0
15758,tm827525,0,0,1,0
15759,tm427749,0,0,1,0
15760,tm462031,0,0,1,0
15761,tm445938,0,0,1,0
15762,tm367103,0,0,1,0
15763,tm927852,0,0,1,0
15764,tm914979,0,0,1,0
15765,ts230282,0,0,1,0
15766,ts215683,0,0,1,0
15767,tm818680,0,0,1,0
15768,tm355413,0,0,1,0
15769,tm449053,0,0,1,0
15770,ts218488,0,0,1,0
15771,tm442011,0,0,1,0
15772,tm818659,0,0,1,0
15773,ts237241,0,0,1,0
15774,tm826336,0,0,1,0
15775,tm422686,0,0,1,0
15776,tm498632,0,0,1,0
15777,ts223058,0,0,1,0
15778,tm845755,0,0,1,0
15779,tm842965,0,0,1,0
15780,tm852504,0,0,1,0
15781,ts107109,0,0,1,0
15782,ts218271,0,0,1,0
15783,tm819666,0,0,1,0
15784,tm923112,0,0,1,0
15785,ts223540,0,0,1,0
15786,tm353336,0,0,1,0
15787,ts87384,0,0,1,0
15788,tm916413,0,0,1,0
15789,tm452879,0,0,1,0
15790,ts251446,0,0,1,0
15791,tm679757,0,0,1,0
15792,tm353358,0,0,1,0
15793,tm360397,0,0,1,0
15794,ts218118,0,0,1,0
15795,tm849331,0,0,1,0
15796,tm373761,0,0,1,0
15797,ts307768,0,0,1,0
15798,tm22762,0,0,1,0
15799,tm468772,0,0,1,0
15800,tm464642,0,0,1,0
15801,tm465435,0,0,1,0
15802,tm435867,0,0,1,0
15803,tm855890,0,0,1,0
15804,tm1048461,0,0,1,0
15805,tm857953,0,0,1,0
15806,ts224733,0,0,1,0
15807,tm447690,0,0,1,0
15808,tm844436,0,0,1,0
15809,tm434661,0,0,1,0
15810,tm471914,0,0,1,0
15811,tm886187,0,0,1,0
15812,tm863355,0,0,1,0
15813,tm314084,0,0,1,0
15814,tm917842,0,0,1,0
15815,tm891944,0,0,1,0
15816,tm528100,0,0,1,0
15817,tm419425,0,0,1,0
15818,tm950313,0,0,1,0
15819,tm833497,0,0,1,0
15820,ts271247,0,0,1,0
15821,tm838746,0,0,1,0
15822,tm827341,0,0,1,0
15823,tm919430,0,0,1,0
15824,tm893187,0,0,1,0
15825,tm373588,0,0,1,0
15826,tm310057,0,0,1,0
15827,tm890747,0,0,1,0
15828,ts87789,0,0,1,0
15829,ts296795,0,0,1,0
15830,tm885662,0,0,1,0
15831,tm449240,0,0,1,0
15832,ts230603,0,0,1,0
15833,tm845537,0,0,1,0
15834,tm430588,0,0,1,0
15835,tm449388,0,0,1,0
15836,tm449197,0,0,1,0
15837,ts255098,0,0,1,0
15838,tm927624,0,0,1,0
15839,tm1034352,0,0,1,0
15840,ts237521,0,0,1,0
15841,tm432988,0,0,1,0
15842,tm344934,0,0,1,0
15843,tm370271,0,0,1,0
15844,tm861239,0,0,1,0
15845,tm817468,0,0,1,0
15846,tm944157,0,0,1,0
15847,tm425649,0,0,1,0
15848,tm852715,0,0,1,0
15849,tm408722,0,0,1,0
15850,ts221362,0,0,1,0
15851,tm471966,0,0,1,0
15852,tm469165,0,0,1,0
15853,tm120884,0,0,1,0
15854,tm458279,0,0,1,0
15855,tm434365,0,0,1,0
15856,tm838978,0,0,1,0
15857,tm824556,0,0,1,0
15858,tm810195,0,0,1,0
15859,tm415929,0,0,1,0
15860,tm823406,0,0,1,0
15861,tm470826,0,0,1,0
15862,tm438084,0,0,1,0
15863,ts218684,0,0,1,0
15864,ts252005,0,0,1,0
15865,tm895726,0,0,1,0
15866,tm454581,0,0,1,0
15867,tm930024,0,0,1,0
15868,tm676904,0,0,1,0
